Xray;https://f-droid.org/en/packages/io.github.saeeddev94.xray/index.html;This is a simple GUI client for XTLSXraycoreAlso you can use it independent of Xraycore just for your socks proxy Like SocksDroid;https://f-droid.org/repo/io.github.saeeddev94.xray_374.apk;This version requires Android 8.0 or newer.;https://github.com/SaeedDev94/Xray;https://github.com/SaeedDev94/Xray/issues;7.4.0;view network connections <-> change network connectivity <-> run foreground service <-> run foreground service with the type "specialUse" <-> have full network access <-> show notifications <-> query all packages <-> read the contents of your shared storage <-> io.github.saeeddev94.xray.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
WG Tunnel;https://f-droid.org/en/packages/com.zaneschepke.wireguardautotunnel/index.html;Features Add tunnels via conf file zip manual entry or QR code Auto connect to VPN based on WiFi SSID ethernet or mobile data Split tunneling by application with search WireGuard support for kernel and userspace modes Amnezia support for userspace mode for DPIcensorship protection AlwaysOn VPN support Export Amnezia and WireGuard tunnels to zip Quick tile support for VPN toggling Static shortcuts support for primary tunnel for automation integration Intent automation support for all tunnels Automatic service restart after reboot Battery preservation measures;https://f-droid.org/repo/com.zaneschepke.wireguardautotunnel_34800.apk;This version requires Android 8.0 or newer.;https://github.com/zaneschepke/wgtunnel;https://github.com/zaneschepke/wgtunnel/issues;3.4.8;access location in the background <-> access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> view Wi-Fi connections <-> take pictures and videos <-> change network connectivity <-> run foreground service <-> run foreground service with the type "systemExempted" <-> have full network access <-> show notifications <-> read the contents of your shared storage <-> run at startup <-> ask to ignore battery optimizations <-> Schedule precisely timed actions <-> use biometric hardware <-> use fingerprint hardware <-> prevent phone from sleeping <-> modify or delete the contents of your shared storage <-> com.zaneschepke.wireguardautotunnel.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
KeePassVault;https://f-droid.org/en/packages/com.ivanovsky.passnotes/index.html;Client app for KeePass databasesThis app is orientated for my personal use It may have some bugs so please make a backup before using itApplication FeaturesSynchronization  Sync with WebDav server  Sync with Git repository only via HTTPS SSH protocol is not availableDatabase Management  Create new databases  Edit existing databases  Manage entry history  Manage attachments  Dynamic templates compatible with other android applications KeePassDX keepass2androidAdvanced Database Tools  Builtin diff viewer for database changes  TOTP Timebased OneTime Password and HOTP HMACbased OneTime Password support for TwoFactor Authentication 2FASecurity Features  Unlock using password or key file  Supports biometric unlock fingerprintFile Compatibility  Supports kdbx files up to version 41User Convenience  Autofill for Android  80  Dark theme controlled by system settings  Fuzzy search for easy finding of entries;https://f-droid.org/repo/com.ivanovsky.passnotes_10800.apk;This version requires Android 8.0 or newer.;https://github.com/aivanovski/kpassnotes;https://github.com/aivanovski/kpassnotes/issues;1.8.0;run foreground service <-> run foreground service with the type "specialUse" <-> have full network access <-> android.permission.MANAGE_EXTERNAL_STORAGE <-> show notifications <-> read the contents of your shared storage <-> use biometric hardware <-> use fingerprint hardware <-> modify or delete the contents of your shared storage <-> com.ivanovsky.passnotes.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
MemoryGuardian;https://f-droid.org/en/packages/ara.memoryguardian/index.html;A Small App for Enhanced Privacy  SecurityMemory Guardian is a lightweight Android app that enhances user privacy and security by automatically clearing the clipboard at set intervals This helps protect sensitive information like passwords from potential leaks to other applicationsKey FeaturesAutomatic Clearing Set customizable intervals for automatic clipboard clearingManual Clearing Use the Clear button for immediate actionClipboard Editing Edit clipboard content directly within the app for quick adjustmentsNotifications Get notified when the clipboard is clearedDark Mode Switch between light and dark themes for a personalized experienceTiny The app is small in size and does not consume much storage spaceNo Permissions Memory Guardian does not require any permissions to function ensuring user privacyNo Ads Enjoy an adfree experience with no interruptionsMinimalistic Experience a clean and clutterfree interface for a distractionfree user experienceOpen Source Contribute to the project and help improve the app for everyone;https://f-droid.org/repo/ara.memoryguardian_13.apk;This version requires Android 5.0 or newer.;https://github.com/hashemi-hossein/memory-guardian;https://github.com/hashemi-hossein/memory-guardian/issues;1.4.2;run foreground service <-> run foreground service with the type "specialUse" <-> show notifications <-> run at startup <-> ara.memoryguardian.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
DroidFS;https://f-droid.org/en/packages/sushi.hardcore.droidfs/index.html;DroidFS is an alternative way to use encrypted overlay filesystems on Android that uses its own internal file explorer instead of mounting volumes This allows you to store files in encrypted vaults that other apps cant decryptCurrently DroidFS supports the following encrypted containers gocryptfs httpsgithubcomrfjakobgocryptfs encrypts file contents and file names but doesnt hide directory structure or file sizes CryFS httpsgithubcomcryfscryfs slower but encrypts everything and obfuscates file sizesFeatures Compatible with original encrypted volume implementations Internal support for video audio images text and PDF files Builtin camera to take onthefly encrypted photos and videos Ability to expose volumes to other applications Unlocking volumes using fingerprint authentication Volume autolocking when the app goes in backgroundPermissionsRead  write access to shared storage required to access volumes located on shared storageBiometricFingerprint hardware needed to encryptdecrypt password hashes using a fingerprint protected keyCamera required to take encrypted photos or videos directly from the appRecord audio required if you want sound on videos recorded with DroidFSNotifications used to report file operations progress and notify about volumes kept openAll of these permissions can be denied if you dont want to use the corresponding featureDroidFS is free opensource and you can find the projects repository on GitHub httpsgithubcomhardcoresushiDroidFS on the Gitea instance of the Chapril project httpsforgechaprilorghardcoresushiDroidFSWarning Security is neither absolute nor definitive DroidFS does not come with any warranty and should not be considered as an absolute safe way to store files;https://f-droid.org/repo/sushi.hardcore.droidfs_374.apk;This version requires Android 5.0 or newer.;https://forge.chapril.org/hardcoresushi/DroidFS;https://forge.chapril.org/hardcoresushi/DroidFS/issues;2.2.0;take pictures and videos <-> run foreground service <-> run foreground service with the type "dataSync" <-> android.permission.MANAGE_EXTERNAL_STORAGE <-> show notifications <-> read the contents of your shared storage <-> record audio <-> use biometric hardware <-> use fingerprint hardware <-> modify or delete the contents of your shared storage <-> sushi.hardcore.droidfs.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Proton Pass: Password Manager;https://f-droid.org/en/packages/proton.android.pass.fdroid/index.html;Get the password manager created by the scientists who met at CERN behind Proton Mail the worldas largest encrypted email provider Proton Pass is open source endtoend encrypted and protected by Swiss privacy lawsPass offers more than other free password managers and has no ads or data collection You can use it for free forever on all your devices to create and store unlimited passwords autofill logins generate 2FA codes create email aliases secure your notes and more How can Proton Pass be free foreverWe offer Pass for free because everyone deserves online privacy and security This is possible thanks to our supportive community on paid plans If you would like to support our work and get access to premium features consider upgrading your plan Protect more than just your passwordsJoin over 100 million people who have signed up for Protonas privacy ecosystem which includes Proton Mail Proton Drive Proton Calendar Proton VPN and more Take back control of your privacy online with our encrypted email calendar file storage and VPN Protect your logins and their metadata with battletested endtoend encryptionWhile many other password managers only encrypt your password Proton Pass uses endtoend encryption on all your stored login details including your username the website address and more Pass protects your information with the same battletested encryption libraries all Proton services use Audit Passas opensource codeLike all other Proton services Pass is open source and built on the principle of trust through transparency As scientists we know that transparency and peer review lead to better security All Proton Pass apps are open source meaning anyone can verify our security claims for themselvesWith Proton Pass you can Store and autosync unlimited logins on unlimited devices You can create store and manage your credentials from anywhere with our browser extensions and apps for Android and iPhoneiPad Sign in faster with Proton Pass autofill You no longer need to copy and paste your username and password Easily and securely log in with Proton Pass autofill technology Avoid weak passwords With our builtin secure password generator you can easily generate strong unique and random passwords based on the security requirements for every website you sign up to Safely store encrypted notes You can save private notes in Pass and access them on all your devices Protect Proton Pass with biometric login access You can add an extra layer of protection to Proton Pass by using your fingerprint or face to unlock the app Create unique email addresses with hidemyemail aliases Proton Pass helps you hide your personal email address with email aliases Keep spam out of your inbox avoid being tracked everywhere and protect yourself from data breaches Make 2FA easy with our builtin authenticator With Passas integrated 2FA authenticator using 2FA is finally fast and convenient Easily add a 2FA code for any website and autofill it when you log in Easily organize and share your sensitive data with vaults Manage your logins secure notes and email aliases with vaults In the next version of Pass youall be able to share individual items or an entire vault with your family friends or colleagues Quick offline access to your login data Access your stored passwords and notes in Pass from wherever you are even when your phone has no internet connection Secure your Pass account with additional security measures Protect all your data with another layer of protection either with TOTP or U2FFIDO2 security keys Get unlimited email forwards Thereas no limit on the number of emails you can have forwarded from your alias to your inboxFor more information visit httpsprotonmepassLearn more about Proton httpsprotonme;https://f-droid.org/repo/proton.android.pass.fdroid_12401000.apk;This version requires Android 8.1 or newer.;https://github.com/protonpass/android-pass;None;1.24.1;view network connections <-> take pictures and videos <-> run foreground service <-> have full network access <-> show notifications <-> query all packages <-> run at startup <-> use biometric hardware <-> use fingerprint hardware <-> prevent phone from sleeping <-> proton.android.pass.fdroid.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Yivi;https://f-droid.org/en/packages/org.irmacard.cardemu/index.html;Yivi is an app that lets you easily and securely log in share data and prove who you are Without sharing too much about yourself With Yivi you take control of your data You always see what an organisation wants to know about you and you decide whether to share that data Your data is only stored on your mobile safely behind a PIN code No one is watching not even Yivi Thats how safe it isYivi is being developed by SIDN the Dutch registry for the nl internet zone and is based on work by the Privacy By Design Foundation Previously known asaIRMAa the Yivi ID wallet is fully opensourceYivi website wwwyiviappenTechnical documentation httpsirmaappdocswhatisirmaSource code httpsgithubcomprivacybydesign;https://f-droid.org/repo/org.irmacard.cardemu_4194470.apk;This version requires Android 6.0 or newer.;https://github.com/privacybydesign/irmamobile;https://github.com/privacybydesign/irmamobile/issues;7.5.6;take pictures and videos <-> have full network access <-> control vibration <-> prevent phone from sleeping <-> org.irmacard.cardemu.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Exodus;https://f-droid.org/en/packages/org.eu.exodus_privacy.exodusprivacy/index.html;Exodus helps you to know which trackers and permissions are embedded in apps installed on your deviceThe app downloads reports from the Ixodus platform httpsreportsexodusprivacyeuorg and shows them to you app by appThis application is developed by the French nonprofit organization Exodus Privacy visit us at httpsexodusprivacyeuorgenSource Code httpsgithubcomExodusPrivacyexodusandroidapp;https://f-droid.org/repo/org.eu.exodus_privacy.exodusprivacy_23.apk;This version requires Android 6.0 or newer.;https://github.com/Exodus-Privacy/exodus-android-app;https://github.com/Exodus-Privacy/exodus-android-app/issues;3.3.2;view network connections <-> have full network access <-> show notifications <-> query all packages <-> reorder running apps <-> 
Duress;https://f-droid.org/en/packages/me.lucky.duress/index.html;Tiny app to listen for a duress password on the lockscreenWhen found it can send a broadcast message or wipe the deviceAlso take a look at Wastedhttpsgithubcomx13aWasted Sentryhttpsgithubcomx13aSentryBe aware that the app does not work in safe modeTested Emulator Android 12 Google Pixel 4a5a Android 12 Samsung Tab S8 Android 12Permissions ACCESSIBILITY  listen for a duress password on the lockscreen DEVICEADMIN  wipe the device optionalIt is Free Open Source SoftwareLicense GPL3;https://f-droid.org/repo/me.lucky.duress_12.apk;This version requires Android 6.0 or newer.;https://github.com/x13a/Duress;https://github.com/x13a/Duress/issues;1.0.11;use biometric hardware <-> use fingerprint hardware <-> 
IYPS;https://f-droid.org/en/packages/com.iyps/index.html;A password strength app that evaluates and rates your passwords robustness estimates crack time and provides helpful warnings and suggestions for stronger passwordsFeatures Fully open source Material design 3  Material You Completely offline Supports both light and dark theme No ads No collection of personal data;https://f-droid.org/repo/com.iyps_152.apk;This version requires Android 6.0 or newer.;https://github.com/StellarSand/IYPS;https://github.com/StellarSand/IYPS/issues;1.5.2;com.iyps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Aegis Authenticator;https://f-droid.org/en/packages/com.beemdevelopment.aegis/index.html;Aegis Authenticator is a free secure and open source app to manage your 2step verification tokens for your online servicesCompatibilityAegis supports the HOTP and TOTP algorithms These two algorithms are industrystandard and widely supported making Aegis compatible with thousands of services Any web service that supports Google Authenticator will also work with Aegis AuthenticatorEncryption and biometric unlockAll of your onetime passwords are stored in a vault If you choose to set a password highly recommended the vault will be encrypted using strong cryptography If someone with malicious intent gets a hold of the vault file itas impossible for them to retrieve the contents without knowing the password Entering your password each time you need access to a onetime password can be cumbersome Fortunately you can also enable biometric unlock if your device has a biometrics sensor ie fingerprint or face unlockOrganizationOver time youll likely accumulate tens of entries in your vault Aegis Authenticator has lots of organization options to make finding the one you need at a particular moment easier Set a custom icon for an entry to make it easier to find Search by account name or service name Have a lot of onetime passwords Add them to custom groups for easier access Personal Work and Social can each get their own groupBackupsTo make sure you will never lose access to your online accounts Aegis Authenticator can create automatic backups of the vault to a location of your choosing If your cloud provider supports the Storage Access Framework of Android like Nextcloud does it can even create automatic backups to the cloud Creating manual exports of the vault is also supportedMaking the switchTo make the switch easier Aegis Authenticator can import the entries of lots of other authenticators including 2FAS Authenticator Authenticator Plus Authy andOTP FreeOTP FreeOTP Google Authenticator Microsoft Authenticator Steam TOTP Authenticator and WinAuth root access is required for the apps that dont have an option to exportFeature overviewFree and open sourceSecureEncrypted can be unlocked with a password or biometricsScreen capture preventionTap to revealCompatible with Google AuthenticatorSupports industry standard algorithms HOTP and TOTPLots of ways to add new entriesScan a QR code or an image of oneEnter details manuallyImport from other popular authenticator appsOrganizationAlphabeticcustom sortingCustom or automatically generated iconsGroup entries togetherAdvanced entry editingSearch by nameissuerMaterial design with multiple themes Light Dark AMOLEDExport plaintext or encryptedAutomatic backups of the vault to a location of your choosingOpen source and licenseAegis Authenticator is open source licensed under GPL v3 and the source code can be found here httpgithubcombeemdevelopmentAegis;https://f-droid.org/repo/com.beemdevelopment.aegis_70.apk;This version requires Android 5.0 or newer.;https://github.com/beemdevelopment/Aegis;https://github.com/beemdevelopment/Aegis/issues;3.1.1;take pictures and videos <-> use biometric hardware <-> use fingerprint hardware <-> com.beemdevelopment.aegis.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Keyoxide;https://f-droid.org/en/packages/org.keyoxide.keyoxide/index.html;A modern secure and privacyfriendly platform to establish your decentralized online identityKeyoxide allows you to prove aownershipa of accounts on websites domain names IM etc regardless of your usernameThat last part is important you could for example be aalicea on Lobsters but aalice24a on TwitterAnd if your website is athatcodertlda how are people supposed to know that all that online property is yoursOf course one could opt for full anonymity In which case keep these properties as separated as possibleBut if youad like these properties to be linked and by doing so establish an online identity youall need a clever solutionEnter KeyoxideWhen you visit someoneas Keyoxide profile and see a green tick next to an account on some websiteit was proven beyond doubt that the same person who set up this profile also holds that accountApp features Simple and straightforward UI Onboarding Guided tour Fully open source Built with Flutter Supports fingerprint and email address as identifiers Supports fetching identities via keyservers and Web Key Directory Search history Contacts feature ASP Profile management create edit delete import export profiles add claims directly within the app Hide sensitive user profiles and protect with authentication Disable animations and update check Add multiple PGP or ASP profiles Custom domain validation and support for profile upload and lookup Check and display server update availability Biometric password PIN or pattern authentication for profile management User defined settings and data is saved in encrypted form Deep linking with openpgp4fpr and aspe URL schemes Localization current available languages German English Dutch French Galician Polish Spanish Turkish Portuguese Chinese Japanese Material 3 design Adaptive themeable icons for Android Accessibility enhancements such as semantic labels dyslexic font choice of seed colorAbout Keyoxide Identity  verification using bidirectional linking Secure  use of trusted cryptography Decentralized  user data sovereignty Privacyfriendly  data explicitly provided by identity holder;https://f-droid.org/repo/org.keyoxide.keyoxide_214.apk;This version requires Android 7.0 or newer.;https://codeberg.org/Berker/keyoxide-flutter;https://codeberg.org/Berker/keyoxide-flutter/issues;2.4.0;view network connections <-> take pictures and videos <-> have full network access <-> read the contents of your shared storage <-> use biometric hardware <-> use fingerprint hardware <-> org.keyoxide.keyoxide.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
